Dialogue_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,predicted_emotion,confidence,reasoning,shift_flag,mental_state_raw,linguistic_signal_tag
257,257_0,Joey,"Oh, yeah, yeah, sure. We live in the building by the uh sidewalk.",neutral,neutral,1.0,"The Micro-Linguistic Analysis indicates a NEUTRAL tone with low arousal and neutral sentiment. LaERC confirms an internal_state of 'Neutral and factual, without significant emotional charge'.",FALSE,"```json
{
  ""immediate_intent"": ""To neutrally provide factual information about his residence."",
  ""internal_state"": ""Neutral and factual, without significant emotional charge."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
257,257_1,Chandler,You know it?,surprise,surprise,0.8,"LaERC's internal state indicates Chandler is feeling 'surprise and curiosity', and the Temporal Gate directs that 'mental state momentum should dominate' due to [SHIFT: FALSE]. The NEUTRAL LAST RESORT rule prevents choosing 'neutral' due to the emotional subtext indicated by LaERC's internal state, leading to surprise as the primary non-neutral emotion supported.",FALSE,"```json
{
  ""immediate_intent"": ""Chandler is seeking confirmation about unexpected information."",
  ""internal_state"": ""Chandler is feeling surprise and curiosity."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
257,257_2,Joey,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?",neutral,fear,0.9,"The prominent 'uh' hesitation marker indicates nervousness and apprehension (Micro-Linguistic Analysis), suggesting a fear of rejection for the invitation. The Micro-Linguistic Tone is described as 'WITHDRAWN/VULNERABLE', which aligns with fear.",FALSE,"```json
{
  ""immediate_intent"": ""To initiate a friendly, neighborly social connection by inviting Chandar for a drink."",
  ""internal_state"": ""Neutral, friendly, and open to social interaction."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",WITHDRAWN/VULNERABLE
257,257_3,Chandler,"Oh, sure, they love us over there.",neutral,neutral,0.9,"The Micro-Linguistic Analysis explicitly concludes `[LINGUISTIC TONE: NEUTRAL]` due to 'significant ambiguity regarding sarcasm' of 'Oh, sure,' despite the positive lexical signal 'love.' LaERC also identifies a 'strong potential for sarcasm,' making the `latent sentiment` ambiguous.",FALSE,"```json
{
  ""immediate_intent"": ""To affirm Joey's information and express a positive, welcoming sentiment about the neighborhood."",
  ""internal_state"": ""Feeling positive, welcoming, friendly, and confident in the community's good standing."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"":",NEUTRAL
257,257_4,Joey,Ben! Ben! Ben!,joy,joy,0.95,"The predicted emotion is 'joy', primarily based on LaERC's identification of Joey's `internal_state` as 'enthusiastic and joyful, driven by positive social connection and a sense of good fortune,' and its explicit finding of `surface_vs_subtext: 'aligned'`. This aligns with the high arousal suggested by Micro-Linguistic Analysis's `repetition` of 'Ben! Ben! Ben!' and `exclamatory punctuation`.",TRUE,"```json
{
  ""immediate_intent"": ""To urgently get Ben's attention and greet him, likely with a sense of surprise and eagerness."",
  ""internal_state"": ""Enthusiastic and joyful, driven by positive social connection and a sense of good fortune."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum""",AGGRESSIVE
257,257_0,Joey,"Oh, yeah, yeah, sure. We live in the building by the uh sidewalk.",neutral,anger,0.8,"The Relational Vulnerability Analysis identifies a 'DEFENSIVE' dynamic, and the DECISION PROTOCOL's VULNERABILITY GATE explicitly states that if [DEFENSIVE], 'Anger/Disgust mask is probable'. Although the Micro-Linguistic Tone is Neutral and LaERC's internal state is Neutral, the probable masking of negative emotions due to defensiveness overrides surface neutrality as per the protocol's guidance.",FALSE,"```json
{
  ""immediate_intent"": ""To neutrally provide factual information about their residence in response to an inquiry."",
  ""internal_state"": ""Neutral, calm, and matter-of-fact."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
257,257_1,Chandler,You know it?,surprise,surprise,0.9,"Temporal Shift detects 'SHIFT: TRUE' and a 'noticeable increase in arousal and surprise,' which is heavily weighted. LaERC confirms Chandler's 'internal_state' as 'surprise and curiosity,' with surface and subtext being 'aligned,' indicating this internal state is reflected in the utterance.",TRUE,"```json
{
  ""immediate_intent"": ""Chandler is seeking confirmation or expressing surprise about Joey's knowledge of his residence."",
  ""internal_state"": ""Chandler is feeling a sense of surprise and curiosity."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""unknown""
}
```",NEUTRAL
257,257_2,Joey,"Hey, look, since we're neighbors and all, what do you say we uh, get together for a drink?",neutral,neutral,0.9,"The Micro-Linguistic Analysis indicates a 'LINGUISTIC TONE: NEUTRAL' with low arousal, neutral surface sentiment, and a 'uh' hesitation. The Relational Vulnerability Analysis explicitly states a 'RELATIONSHIP DYNAMIC: DEFENSIVE,' leading to a 'neutral mask' and low psychological safety, which subdues strong emotions.",FALSE,"```json
{
  ""immediate_intent"": ""To establish a friendly connection and propose a social gathering with a new neighbor."",
  ""internal_state"": ""Friendly, open, and optimistic about building a neighborly relationship."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",UNKNOWN
257,257_3,Chandler,"Oh, sure, they love us over there.",neutral,disgust,0.9,"The Micro-Linguistic Analysis identifies 'strong pragmatic disconnect' and 'irony/sarcasm present,' leading to a 'latent sentiment: negative' and 'cynical or bitter resignation.' The Relational Vulnerability Analysis also indicates a 'RELATIONSHIP DYNAMIC: DEFENSIVE,' which suggests 'Anger/Disgust mask is probable.' Despite LaERC's positive internal state, the Micro-Linguistic Tone's override rule for misaligned surface vs. subtext, combined with the Vulnerability Gate's specific guidance, points strongly to a negative masked emotion, with 'disgust' fitting the 'cynical' and 'bitter' sentiment most aptly for the ironic phrase 'Oh, sure.'",FALSE,"```json
{
  ""immediate_intent"": ""To convey positive information about the neighborhood and affirm a friendly neighborly relationship."",
  ""internal_state"": ""Positive, content, friendly."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",WITHDRAWN/VULNERABLE
257,257_4,Joey,Ben! Ben! Ben!,joy,anger,0.9,"The utterance exhibits a high level of intensity, characterized by the `Micro-Linguistic Tone` as 'AGGRESSIVE' and a `VULNERABILITY GATE` assessment of 'DEFENSIVE,' indicating an 'Anger/Disgust mask is probable.' This combination strongly suggests an underlying negative emotion, with Anger being the most fitting due to the aggressive tone.",TRUE,"```json
{
  ""immediate_intent"": ""To get Ben's immediate attention, likely to include him in the social interaction or share news."",
  ""internal_state"": ""Enthusiastic, joyful, and eager for interaction."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",AGGRESSIVE
255,255_0,Chandler,WHAT IS IT?!,anger,anger,0.98,"The Micro-Linguistic Tone is [LINGUISTIC TONE: AGGRESSIVE], and Temporal Shift Detection indicates a [SHIFT: TRUE - EMOTIONAL PIVOT DETECTED] with a 'sharp increase in Baseline Arousal (from neutral to shouting), clear shift to Negative Expression (anger/frustration)'.",TRUE,"```json
{
  ""immediate_intent"": ""Chandler is demanding immediate information or an explanation, expressing impatience and annoyance."",
  ""internal_state"": ""Chandler is agitated, frustrated, and anxious, feeling his time is being wasted or his patience tested."",
  ""surface_vs_subtext"": ""aligned"",
  """,AGGRESSIVE
255,255_1,Monica,"Okay, I-I d'know, you-you just- you have a quality.",joy,fear,0.9,"The Micro-Linguistic Analysis highlights 'extreme hesitation and 'I d'know' strongly suggest a lack of confidence, shyness, or discomfort, with a '[LINGUISTIC TONE: WITHDRAWN/VULNERABLE]', indicating an underlying state of fear of expressing genuine sentiment or being judged. The Temporal Shift also detects 'an emotional pivot' with a 'significant drop in arousal and valence from Chandler's anger to Monica's emotional state, further supporting a shift to a vulnerable, fear-based reaction in response to the aggressive question.",TRUE,"```json
{
  ""immediate_intent"": ""To make an observation about Chandeler's attributes."",
  ""internal_state"": ""Neutral, calm, and composed."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",WITHDRAWN/VULNERABLE
255,255_2,All,Yes. Absolutely. A quality.,neutral,neutral,0.95,"The Temporal Gate (SHIFT: FALSE) dictates that 'retrieved examples + mental state momentum should dominate.' The retrieved examples show 'Absolutely.' with a period classified as NEUTRAL. LaERC's 'internal_state' is 'Neutral and composed,' and 'surface_vs_subtext' is 'aligned,' strongly supporting NEUTRAL. Both dominating signals point to neutral, overriding Micro-Linguistic's finding of 'strong positive sentiment'.",FALSE,"```json
{
  ""immediate_intent"": ""Neutral affirmation and acknowledgement of Monica's statement about having a quality."",
  ""internal_state"": ""Neutral and composed, primarily focused on agreement without expressing strong personal emotions."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"":",NEUTRAL
255,255_3,Chandler,"Oh, oh, a quality, good, because I was worried you guys were gonna be vague about this.",neutral,anger,0.85,"The Empathy Reasoner's LINGUISTIC TONE: WITHDRAWN/VULNERABLE and RELATIONSHIP DYNAMIC: DEFENSIVE strongly indicate a masked negative emotion. The VULNERABILITY GATE specifically states 'Anger/Disgust mask is probable' for a defensive relational dynamic, leading to Anger as the most fitting underlying emotion after applying the protocol's refinement rules.",TRUE,"```json
{
  ""immediate_intent"": ""To express relief at the promise of a clear answer and to elicit more specific details about the mentioned 'quality'."",
  ""internal_state"": ""Feeling relieved and positive, with underlying curiosity and anticipation for the specific information."",
  ""surface_vs_subtex",WITHDRAWN/VULNERABLE
255,255_4,Monica,"Hello? Hello? Oh! Rachel, it's Paolo calling from Rome.",joy,surprise,0.95,"The Micro-Linguistic Analysis identifies 'Oh!' as a 'Strong positive intensifier indicating surprise, delight, or recognition' and the 'Linguistic Tone' as 'POSITIVE/EAGER'. Temporal Shift detects an 'EMOTIONAL PIVOT' with a 'Significant increase in arousal' from neutral, strongly indicating a shift to a high-positive state. Relational Vulnerability points to a 'SAFE/SUPPORTIVE' dynamic, allowing for genuine positive emotional expression, and the 'Oh!' explicitly resolves the initial neutral repetition of 'Hello? Hello?' into a positive exclamation. The 'internal_state' from LaERC is an outlier conflicting signal, but it is overridden by the strong and consistent positive indicators from Micro-Linguistic Analysis and Temporal Shift, especially given the 'Temporal Gate' rule to weight current-turn signals heavily due to the detected shift.",TRUE,"```json
{
  ""immediate_intent"": ""To inform Rachel about an incoming phone call from Paolo."",
  ""internal_state"": ""Neutral, calm, and informative."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",POSITIVE/EAGER
255,255_5,Rachel,Oh my God! Calling from Rome!,surprise,surprise,0.98,"The Micro-Linguistic Analysis highlights 'Oh my God!!' as a high-intensity exclamation expressing extreme surprise and excitement, along with two exclamation marks. The LaERC internal_state explicitly states 'overwhelming positive surprise, excitement, and a touch of disbelief at the unexpected call.' Furthermore, the Retrieved Examples consistently classify 'Oh my God!!' as SURPRISE.",TRUE,"```json
{
  ""immediate_intent"": ""To express extreme positive surprise and acknowledge the unexpected news of Paolo calling from Rome."",
  ""internal_state"": ""Filled with overwhelming positive surprise, excitement, and a touch of disbelief at the unexpected call."",
  ""surface_vs_subtext"": ""aligned"",
 ",POSITIVE/EXCITED
255,255_6,Ross,So he's calling from Rome. I could do that. Just gotta go to Rome.,neutral,neutral,0.95,"Micro-Linguistic Analysis indicates neutral lexical, syntactic, and paralinguistic features, with low arousal and neutral surface/latent sentiment. LaERC confirms an internal state of neutral and factual, with aligned surface vs. subtext. The Temporal Shift Detection heavily weights these current-turn neutral signals over previous turns' emotions.",TRUE,"```json
{
  ""immediate_intent"": ""To neutrally process information and make neutral observations about his own capability and the logistics of going to Rome."",
  ""internal_state"": ""Neutral and factual, showing a lack of immediate emotional reaction to Rachel's surprise and excitement."",
  ""surface_vs",UNKNOWN
255,255_7,Rachel,"Monica, your dad just beeped in, but can you make it quick? Talking to Rome.  I'm talking to Rome.",joy,anger,0.95,"The Micro-Linguistic Analysis directly identifies 'impatience, frustration, annoyance, negative sentiment, and aggressive tone' within the target utterance. The LaERC immediate_intent also indicates a strong desire 'To prioritize and protect the ongoing exciting call... over an incoming interruption', clearly demonstrating a negative reaction to the interruption.",FALSE,"```json
{
  ""immediate_intent"": ""To prioritize and protect the ongoing exciting call with Rome over an incoming interruption from Monica's dad."",
  ""internal_state"": ""Highly joyful, excited, and intensely focused on the current positive interaction."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_",AGGRESSIVE
255,255_8,Monica,"Hey dad, what's up?  Oh God. Ross, it's Nana.",sadness,sadness,0.95,"Micro-Linguistic analysis identifies 'Oh God.' as a strong interjection expressing despair and distress with high arousal. LaERC's internal state confirms 'distress, worry, and fear' and 'surface_vs_subtext' alignment, indicating a profound negative emotional state, and Relational Vulnerability Analysis confirms a safe relationship dynamic for expressing this sadness.",TRUE,"```json
{
  ""immediate_intent"": ""To inquire about her father's call and then immediately convey a sudden, distressing piece of news about Nana to Ross."",
  ""internal_state"": ""Experiencing a sudden onset of distress, worry, and fear related to her grandmother (Nana)."",
  ""surface_vs_subtext"": ""aligne",WITHDRAWN/VULNERABLE
254,254_0,Ross,"Monica, let's go. Come on now people, woman in labor.",neutral,anger,0.95,"The 'Micro-Linguistic Tone' is 'AGGRESSIVE,' and the 'LaERC internal_state' indicates 'Impatient, urgent, and stressed.' Additionally, the 'Retrieved Examples' for similar phrases ('Hey, come on now!', 'Let go!') were classified as ANGER, and the 'Relational Vulnerability Analysis' for Ross to all listeners indicates a 'DEFENSIVE' dynamic, supporting anger as a masked expression of fear/anxiety.",FALSE,"```json
{
  ""immediate_intent"": ""To urge Monica and others to move quickly and decisively, initiating immediate action due to a time-critical event."",
  ""internal_state"": ""Impatient, urgent, and stressed, driven by concern for the woman in labor."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_mom",AGGRESSIVE
254,254_1,Chandler,"Hey Ross, look what I've got going here.",neutral,joy,0.9,"The LaERC `internal_state` explicitly indicates 'joy,' and the `surface_vs_subtext` being 'misaligned' suggests this positive emotion is not overtly expressed. The Micro-Linguistic Analysis being 'neutral' is overridden by the 'misaligned' signal, highlighting the underlying positive sentiment.",FALSE,"```json
{
  ""immediate_intent"": ""To inform Ross about the current status of Monica's labor."",
  ""internal_state"": ""Experiencing a significant mix of anticipation, joy, and nervousness related to the ongoing labor."",
  ""surface_vs_subtext"": ""misaligned"",
  ""emotional_momentum"": ""escalating""
}
```",NEUTRAL
254,254_2,Ross,"Yeah, save it for the cab, okay.",disgust,anger,0.9,"The `Vulnerability Gate` indicates a `DEFENSIVE` relational dynamic from Ross towards Chandler and Joey, suggesting a probable `Anger` mask. This is strongly supported by LaERC's `internal_state` of 'mild impatience' and 'urgency', which are direct manifestations of anger or frustration. The `Temporal Gate` also instructs to heavily weigh these current turn signals due to `SHIFT: TRUE`.",TRUE,"```json
{
  ""immediate_intent"": ""To prioritize getting Monica to the hospital and prevent distractions from the immediate task."",
  ""internal_state"": ""Focused and determined, with an underlying sense of urgency and mild impatience."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable",NEUTRAL
254,254_3,Ross,What are you doing? We're going to a hospital.,surprise,surprise,0.8,"Temporal Shift Detection indicates an 'EMOTIONAL PIVOT DETECTED' and a 'slight increase in arousal', strongly suggesting a non-neutral emotion. It further specifies 'neutral surprise,' which points to SURPRISE as the emotion. LaERC's internal_state includes 'surprise,' aligning with this.",TRUE,"```json
{
  ""immediate_intent"": ""To understand Chandler's unexpected action and to redirect focus to the urgent task of getting to the hospital."",
  ""internal_state"": ""Focused on the urgent task, feeling a mix of surprise, mild annoyance, and a strong sense of urgency due to the woman in labor."",
  ",NEUTRAL
254,254_4,Rachel,"What, so I can't lokk nice? There might be doctors there.",neutral,sadness,0.9,"The `Latent Sentiment` is 'Negative (Vulnerable/Insecure),' and the `LINGUISTIC TONE` is 'WITHDRAWN/VULNERABLE.' The `VULNERABILITY GATE` further supports Sadness being more likely, as the relational dynamic from Rachel to Ross is `SAFE/SUPPORTIVE`.",FALSE,"```json
{
  ""immediate_intent"": ""To justify her desire to maintain a presentable appearance despite the urgency of the situation."",
  ""internal_state"": ""A nuanced state of preparedness, self-preservation, and slight defensiveness, combined with the underlying anticipation of the impending birth."",
 ",WITHDRAWN/VULNERABLE
254,254_5,Ross,"Joey, get out of the fridge.",anger,anger,0.95,"The Micro-Linguistic Analysis identified an '[LINGUISTIC TONE: AGGRESSIVE]' and noted the utterance stems from 'frustration, annoyance, or a desire for immediate control.' This is strongly reinforced by the Relational Vulnerability Analysis, which categorized Ross's dynamic with Joey as '[RELATIONSHIP DYNAMIC: DEFENSIVE],' making anger a probable masked emotion.",FALSE,"```json
{
  ""immediate_intent"": ""To direct Joey's behavior and eliminate a perceived distraction or unnecessary action in an urgent situation."",
  ""internal_state"": ""Feeling stressed, impatient, and focused on the urgency of getting to the hospital."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_",AGGRESSIVE
254,254_6,Joey,"All right, all right.",anger,sadness,0.9,"The LaERC internal state describes a 'subtle undercurrent of passive resignation or mild annoyance,' where 'resignation' strongly aligns with sadness. This interpretation is supported by the Micro-Linguistic Analysis, which lists 'resignation or weariness' as key latent meanings for the repetition 'All right, all right.'",FALSE,"```json
{
  ""immediate_intent"": ""To comply with Ross's instruction to get out of the fridge, possibly with a hint of passive resignation."",
  ""internal_state"": ""Neutral acceptance, possibly with a subtle undercurrent of passive resignation or mild annoyance."",
  ""surface_vs_subtext"": ""aligned"",
  ""e",NEUTRAL
254,254_7,Ross,What is that?,surprise,fear,0.95,"The Relational Vulnerability Analysis for Ross identifies '[RELATIONSHIP DYNAMIC: DEFENSIVE]' and states he 'Masks intense anxiety and fear for Rachel and the baby's well-being with commanding, impatient instructions.' According to the Decision Protocol's VULNERABILITY GATE, if the Relational Signal is [DEFENSIVE], then Anger/Disgust mask is probable, and the analysis explicitly identifies Fear as the masked emotion. This strong evidence of masked fear, despite a neutral Micro-Linguistic Tone and LaERC's immediate internal state, leads to a classification of FEAR as the underlying emotion.",FALSE,"```json
{
  ""immediate_intent"": ""Neutral inquiry about an observation."",
  ""internal_state"": ""Neutral, observant, with no strong emotional sentiment."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
254,254_8,Joey,For the ride.,neutral,neutral,0.95,"The Micro-Linguistic Analysis indicates a [LINGUISTIC TONE: NEUTRAL] with no high-emotion keywords, negations, intensifiers, or hedging. The Dynamic Mental State (LaERC) confirms a 'Neutral and unburdened by strong emotions, possibly neutral-compliant or neutral-explaining' internal state with aligned surface vs subtext.",FALSE,"```json
{
  ""immediate_intent"": ""To provide a neutral and factual explanation or reason for an observed action or item."",
  ""internal_state"": ""Neutral and unburdened by strong emotions, possibly neutral-compliant or neutral-explaining."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""st",NEUTRAL
254,254_9,Chandler,"Yeah, like in a cab...",neutral,fear,0.9,"The Vulnerability Gate indicates a '[RELATIONSHIP DYNAMIC: DEFENSIVE]' for Chandler (speaker) to Ross, and states 'Fear are MORE likely than the surface suggests,' with Chandler's Relational Vulnerability Analysis explicitly mentioning he 'masks ... fear.' Additionally, the Micro-Linguistic Analysis identifies 'strong implications of hesitation/uncertainty' in the linguistic tone and 'slightly negative latent sentiment' due to uncertainty, which aligns with fear/anxiety, despite a low arousal surface.",FALSE,"```json
{
  ""immediate_intent"": ""Neutral observation of the mode of transportation, continuing the discussion thread."",
  ""internal_state"": ""Neutral, calm, and detached, simply registering information."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
254,254_10,Ross,Save it.,neutral,anger,0.9,"The Micro-Linguistic Analysis identifies an 'AGGRESSIVE' tone and 'latent aggressive connotation' for the utterance. This aggressive tone is further supported by the Relational Vulnerability Analysis, which describes Ross's dynamic as 'DEFENSIVE' towards Joey and Chandler, indicating an 'Anger/Disgust mask is probable' due to his anxiety and desire for efficiency.",FALSE,"```json
{
  ""immediate_intent"": ""To neutrally instruct Joey to preserve the item for its stated purpose."",
  ""internal_state"": ""Neutral and functional, processing information and providing a neutral instruction."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",AGGRESSIVE
254,254_11,Chandler,"Okay, hating this.",disgust,anger,0.95,"The Micro-Linguistic analysis identifies 'hating' as a high-intensity negative verb (9/10), an aggressive tone, and aligned surface/latent sentiment. This is strongly supported by the LaERC, which signals an internal state of 'intense dislike, disgust, or revulsion' and a defensive relational dynamic from Chandler towards Ross.",TRUE,"```json
{
  ""immediate_intent"": ""Expressing intense negative sentiment or dislike for the current situation."",
  ""internal_state"": ""Feeling intense dislike, disgust, or revulsion for the current context."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
```",AGGRESSIVE
254,254_12,Ross,"Monica, come on now. Let's go, baby coming.",neutral,anger,0.9,"The Micro-Linguistic Analysis identifies 'LINGUISTIC TONE: AGGRESSIVE' and applies the rule 'Micro-Linguistic Tone OVERRIDES surface text if misaligned,' overriding the 'Micro-Linguistic Matrix Surface Sentiment: Positive.' Additionally, the Relational Vulnerability Analysis states 'RELATIONSHIP DYNAMIC: DEFENSIVE' for Ross to Monica, noting 'Anger/Disgust mask is probable' due to 'intense anxiety and fear... masking with commanding, impatient instructions.' These signals strongly indicate an expressed emotion of anger due to underlying stress and fear, even though the content 'baby coming' is positive.",TRUE,"```json
{
  ""immediate_intent"": ""To urge Monica to move quickly and joyfully convey the significant news of their baby coming."",
  ""internal_state"": ""Overjoyed, highly anticipatory, and feeling a sense of urgent excitement."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""escalating""
}
",AGGRESSIVE
254,254_13,Monica,"I can't belive it, I'm gonna be an aunt. I'm gonna have like a nephew.",joy,joy,0.98,"Micro-Linguistic Analysis points to POSITIVE/ENTHUSIASTIC tone with 'high arousal (9/10)' and 'positive sentiment'. LaERC confirms 'intense happiness, wonder' as the internal state. The Temporal Shift is TRUE, heavily weighting current turn signals, and Relational Vulnerability for Monica is SAFE/SUPPORTIVE, allowing unreserved positive expression.",TRUE,"```json
{
  ""immediate_intent"": ""Monica is sharing exciting personal news and expressing her overwhelming joy and surprise."",
  ""internal_state"": ""She is experiencing intense happiness, wonder, and a sense of new beginnings, possibly feeling a deep connection to her sister and the upcoming baby."",
 ",POSITIVE/ENTHUSIASTIC
254,254_14,Ross,"That's nice. Get out Let's go, come on.",disgust,anger,0.95,"The micro-linguistic analysis highlights an 'aggressive' tone with 'strongly negative' latent sentiment and clear 'irony/sarcasm' in 'That's nice,' leading to a core message of 'hostile expulsion.' This is further supported by the 'Emotional Pivot Detected' signal, indicating a sudden increase in negative arousal, and the [RELATIONSHIP DYNAMIC: DEFENSIVE] signal for all listeners, which strongly suggests ANGER as a masked emotion for underlying stress.",TRUE,"```json
{
  ""immediate_intent"": ""To facilitate immediate departure and manage the logistical requirements for Monica's baby's arrival."",
  ""internal_state"": ""Urgent, pragmatic, focused on action, with an underlying sense of responsibility and possibly contained anticipation."",
  ""surface_vs_subtext""",AGGRESSIVE
254,254_15,Joey,"All right, I'm going. I'm going.",anger,sadness,0.95,"The 'Latent Sentiment: Negative' and 'Linguistic Tone: WITHDRAWN/VULNERABLE' from Micro-Linguistic Analysis, particularly the emphatic repetition of 'I'm going', strongly suggest sadness or a difficult resignation. This is heavily weighted by 'SHIFT: TRUE' from Temporal Shift Detection and the 'SAFE/SUPPORTIVE' Relational Vulnerability Analysis for Sadness/Fear.",TRUE,"```json
{
  ""immediate_intent"": ""Joey is confirming his departure, likely in response to Ross's implicit or explicit prompts to leave."",
  ""internal_state"": ""Neutrality. Joey expresses no strong positive or negative sentiment regarding the situation."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional",WITHDRAWN/VULNERABLE
254,254_16,Chandler,"Here we go, here we go.",neutral,disgust,0.9,"LaERC's 'internal_state' for Chandler is 'Negative, characterized by resignation and an underlying feeling of aversion or dislike,' and it explicitly states 'surface_vs_subtext' is 'misaligned.' This means the neutral Micro-Linguistic Tone is masking a strong negative emotion, and 'aversion or dislike' is a direct indicator of Disgust. The Relational Vulnerability Analysis also indicates a 'DEFENSIVE' dynamic, suggesting Anger/Disgust as probable masks for negative feelings.",FALSE,"```json
{
  ""immediate_intent"": ""Acknowledging the progression of the current situation with a sense of reluctant acceptance."",
  ""internal_state"": ""Negative, characterized by resignation and an underlying feeling of aversion or dislike."",
  ""surface_vs_subtext"": ""misaligned"",
  ""emotional_momentum""",NEUTRAL
254,254_17,Rachel,"Rossy, Rossy.",neutral,fear,0.9,"The Relational Vulnerability Analysis indicates a [RELATIONSHIP DYNAMIC: SAFE/SUPPORTIVE] bond between Rachel and Ross, and the Vulnerability Gate protocol explicitly states that Sadness/Fear are MORE likely than the surface suggests in such contexts. In the high-stakes context of labor, even a neutral expression (as described by Micro-Linguistic Analysis and LaERC) is interpreted as masking underlying fear, in alignment with the Vulnerability Gate's directive to infer these masked emotions.",FALSE,"```json
{
  ""immediate_intent"": ""Neutral acknowledgment of the imminent departure, possibly to gain Ross's attention."",
  ""internal_state"": ""Neutral and observant, not expressing strong emotional sentiment."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
258,258_0,Chandler,How about Joey... Pepponi?,neutral,neutral,0.95,"The Micro-Linguistic Analysis explicitly states that the utterance is 'very neutral' and the ellipsis, while indicating hesitation, 'does not push the sentiment into negative or positive territory.' This is further supported by the LaERC's `internal_state` being 'Neutral' and the `surface_vs_subtext` being 'aligned'.",FALSE,"```json
{
  ""immediate_intent"": ""Proposing the name 'Joey Pepponi' for consideration or discussion, with a slight tentativeness or desire for approval."",
  ""internal_state"": ""Neutral, with a slight undertone of tentativeness or mild uncertainty regarding the reception of the suggestion."",
  ""surface",NEUTRAL
258,258_1,Joey,"No, still too ethnic. My agent thinks I should have a name that's more neutral.",neutral,fear,0.9,"The Micro-Linguistic Analysis identifies a 'WITHDRAWN/VULNERABLE' linguistic tone and strong 'Negative' latent sentiment, indicating a sense of threat and helplessness. This is supported by the LaERC's 'cautious and compliant' internal state, with 'potential underlying tension about marketability,' strongly suggesting a fear of negative career repercussions if the name change is not adopted.",FALSE,"```json
{
  ""immediate_intent"": ""To reject the suggested name and explain the reasoning based on professional advice, indicating a strategic career focus."",
  ""internal_state"": ""Cautious and compliant, prioritizing professional image and career advice over personal preference, with potential underly",WITHDRAWN/VULNERABLE
258,258_2,Chandler,Joey... Switzerland?,neutral,surprise,0.95,"The Micro-Linguistic Analysis explicitly states the utterance 'signifies surprise or disbelief' due to the strong indicators of hesitation (ellipsis '...') and the interrogative nature (question mark '?'). This is further supported by the High Arousal (8/10) and Negative Latent Sentiment, and reinforced by Temporal Shift being TRUE, which heavily weights current turn signals.",TRUE,"```json
{
  ""immediate_intent"": ""To offer a neutral and potentially acceptable name suggestion to Joey."",
  ""internal_state"": ""Neutral and objective, with a cautious problem-solving approach after a previous suggestion was rejected."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stabl",WITHDRAWN/VULNERABLE
258,258_3,Joey,"Plus, y'know, I think it should be Joe.",neutral,neutral,1.0,"The LaERC internal_state ('Neutral, deliberative, and slightly detached') and immediate_intent ('Propose a neutral name option for consideration.') strongly indicate a neutral mental state. This is reinforced by the Micro-Linguistic Tone and Matrix, both pointing to neutral sentiment and very low arousal, and [SHIFT: FALSE] which prioritizes the current turn's consistent neutral signals.",FALSE,"```json
{
  ""immediate_intent"": ""Propose a neutral name option for consideration."",
  ""internal_state"": ""Neutral, deliberative, and slightly detached from the name discussion's emotional impact."",
  ""surface_vs_subtext"": ""aligned"",
  ""emotional_momentum"": ""stable""
}
```",NEUTRAL
