Dialogue_ID,Recognition_ID,Speaker,Utterance,Predicted_Emotion_Raw,Actual_Emotion
12,12_7_6_3,Ross,Do you really want to throw that all away over a room?,"{
  ""recognition_id"": ""12_7_6_3"",
  ""reasoning"": ""The valence pre-filter identifies a strongly negative latent sentiment, confining the emotion to anger, sadness, fear, or disgust. The strict fear gate eliminates fear due to missing explicit threat language in the shift reason, and sadness is ruled out by high arousal and lack of past-tense resignation. The utterance is a present-focused, confrontational challenge with aggressive linguistic markers, aligning best with anger despite some agents highlighting vulnerability."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Character Profiler"", ""Social Dynamics""]
  }
}",sadness
12,12_8_6_3,Ross,That is so silly.,"{
  ""recognition_id"": ""12_8_6_3"",
  ""reasoning"": ""Despite the Sentiment Analyst's negative valence classification, the playful contextual baseline and lack of emotional shift override it, pointing to a mundane, teasing exchange among friends. The closest alternative, anger, is ruled out because the utterance functions as lighthearted trivialization rather than confrontational aggression, and the shift state is false, maintaining continuity with the scene's playful vibe."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Emotional Shift Detector"", ""Social Dynamics""],
    ""dissenting_agents"": [""Sentiment Analyst""]
  }
}",joy
12,12_9_6_3,Ross,"Now wh-what is more important, love or silliness?","{
  ""recognition_id"": ""12_9_6_3"",
  ""reasoning"": ""The Sentiment Analyzer reports a neutral valence, which filters out all negative emotions and joy, leaving Neutral or Surprise as candidates. Despite a detected pivot to sincere vulnerability, the arousal is moderate and the focus is on a philosophical question rather than a novel event, making Neutral the most consistent classification over Surprise."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Social Dynamics"", ""Emotion Shift Detector"", ""Character Profiler""],
    ""dissenting_agents"": []
  }
}",neutral
15,15_0_5_20,Phoebe,"Yeah! Sure! Yep!  Oh, y'know what? If I heard a shot right now, I'd throw my body on you.","{
  ""recognition_id"": ""15_0_5_20"",
  ""reasoning"": ""The utterance exhibits high-arousal positive sentiment and is embedded in a scene of playful banter, aligning with joy's affiliative focus. Despite a hypothetical threat mention, the overall continuity of positive playfulness (SHIFT: FALSE) and lack of genuine surprise confirms joy over surprise."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.9,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Sentiment Analyst"", ""Social Dynamics Expert"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",joy
15,15_1_5_20,Gary,Oh yeah? Well maybe you and I should take a walk through a bad neighborhood.,"{
  ""recognition_id"": ""15_1_5_20"",
  ""reasoning"": ""The Sentiment Analyzer's strongly negative valence mandates a negative emotion, and the absence of past-tense resignation rules out Sadness, while the false shift and playful social context eliminate Fear. The utterance's confrontational, high-arousal challenge aligns with Anger, even if delivered in a playful banter frame."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst""],
    ""dissenting_agents"": [""Social Dynamics Expert"", ""Emotion Shift Detector""]
  }
}",joy
15,15_2_5_20,Phoebe,Okay!,"{
  ""recognition_id"": ""15_2_5_20"",
  ""reasoning"": ""The Sentiment Analyzer reports neutral surface valence, but the Context Historian and Emotional Shift Agent establish a playful, positive-valence baseline with no shift, indicating the exclamation mark signals enthusiastic engagement rather than surprise or neutral acknowledgment. I chose joy over neutral because the high-arousal, affiliative context overrides the lexical neutrality of 'Okay'."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst"", ""Social Dynamics Expert""]
  }
}",joy
15,15_3_5_20,Phoebe,Bye!,"{
  ""recognition_id"": ""15_3_5_20"",
  ""reasoning"": ""The Sentiment Analyst's positive valence filter restricts the emotion to Joy or Surprise, and the absence of a shift (SHIFT: FALSE) indicates continuity with the scene's playful, positive baseline. While Surprise and Joy both fit high arousal and positive valence, the utterance is a cheerful farewell without novelty triggers, making Joy the more coherent classification."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.9,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Sentiment Analyst"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",neutral
15,15_4_5_20,Joey,Bye!,"{
  ""recognition_id"": ""15_4_5_20"",
  ""reasoning"": ""Given the Emotional Shift Agent's report of [SHIFT: FALSE - CONTINUITY MAINTAINED] and the Context Historian's baseline of a lighthearted, joking scene with positive valence, the utterance is interpreted as part of the playful banter, aligning with joy rather than underlying defensiveness or aggression. The exclamation mark conveys energetic emphasis consistent with joyful interaction, not a shift to negative emotion."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst"", ""Social Dynamics Expert"", ""Character Profiler""]
  }
}",neutral
15,15_5_5_20,Joey,Cut it out Ross! I hate to have to save your life and kick your ass in the same day!,"{
  ""recognition_id"": ""15_5_5_20"",
  ""reasoning"": ""The utterance has negative valence from strong confrontational language ('hate', 'kick your ass'), fitting anger's present-focused, confrontational profile, while the playful social context makes it performative rather than genuine hostility. I chose anger over sadness because there are no past-tense resignation markers, and fear is ruled out by the lack of emotional shift and explicit threat."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Character Profiler""],
    ""dissenting_agents"": [""Context Historian"", ""Emotional Shift Detector"", ""Social Dynamics Expert""]
  }
}",anger
16,16_0_4_10,Monica,"Hey, Joey, could you pass the cheese?","{
  ""recognition_id"": ""16_0_4_10"",
  ""reasoning"": ""All expert reports converge on a neutral interpretation: the utterance is a mundane, polite request with low arousal, neutral valence, and no emotional shift from the scene's baseline. The closest alternative, Joy, is ruled out due to insufficient positive valence and high arousal, while Surprise is excluded by the absence of novelty or heightened arousal."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.95,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Sentiment Analyst"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_1_4_10,Joey,"Listen uh, Id prefer it if you didnt call me Joey.","```json
{
  ""recognition_id"": ""16_1_4_10"",
  ""reasoning"": ""The Sentiment Analyzer's negative valence filter restricts the emotion to anger, sadness, fear, or disgust, with fear eliminated due to missing explicit threat conditions. Joey's present-focused, confrontational boundary-setting ('I’d prefer it if you didn’t') aligns with anger's reactive injustice trigger, not sadness's past resignation, especially given the Emotional Shift Agent's true pivot from neutral to interpersonal tension."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Social Dynamics Expert"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Context Historian""]
  }
}
```",neutral
16,16_2_4_10,Joey,"Since I dont know anyone here, I thought itd be cool to try out a cool work nickname.","{
  ""recognition_id"": ""16_2_4_10"",
  ""reasoning"": ""The Sentiment Analyzer confirms positive valence, restricting the choice to Joy or Surprise. The Emotional Shift Agent detected a pivot to a positive, explanatory disclosure of playful intent, with no element of novelty or unexpectedness characteristic of Surprise. Therefore, Joy is selected as the playful, affectionate emotion aligning with Joey's character and the agents' consensus."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.8,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Character Profiler"", ""Social Dynamics"", ""Sentiment Analyst"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Context Historian""]
  }
}",neutral
16,16_3_4_10,A Waiter,"Hey, dragon! Heres your tips from Monday and Tuesday.","{
  ""recognition_id"": ""16_3_4_10"",
  ""reasoning"": ""The Sentiment Analyzer's reported Positive Valence filters the emotion to Joy or Surprise, and the Emotion Shift Agent confirms [SHIFT: FALSE], indicating emotional continuity within the established playful dynamic. The utterance is a sincere, affiliative delivery of information using a requested nickname, which aligns with Joy's present-focused, positive, and celebratory/connective profile more than the novelty-driven profile of Surprise."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_4_4_10,Joey,Theres like-theres like 300 bucks in this one!,"{
  ""recognition_id"": ""16_4_4_10"",
  ""reasoning"": ""The utterance reflects a sudden, unexpected discovery ('300 bucks') with high positive arousal and linguistic markers of disbelief (repeated 'like,' exclamation), making Surprise the primary reaction. I chose Surprise over Joy because the Emotional Shift Agent confirmed a pivot to novelty and the Sentiment Analyst emphasized surprise, whereas Joy would imply continuous celebration rather than an immediate shocked reaction."",
  ""predicted_emotion"": ""surprise"",
  ""confidence"": 0.9,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",surprise
16,16_5_4_10,The Waiter,"Yeah, people get pretty generous around the holidays. And it never hurts to wear tight trousers.","{
  ""recognition_id"": ""16_5_4_10"",
  ""reasoning"": ""The Sentiment Analyzer confirms positive valence and high arousal, and the Emotional Shift Agent reports no pivot (continuity of playful banter), so the emotion is joy rather than surprise, which requires a novel trigger. This reflects the waiter's confident, humorous tone rather than a reaction to unexpected events."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Emotional Shift Detector"", ""Social Dynamics""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_6_4_10,Monica,Could the waiters gather around to hear tonights specials?,"{
  ""recognition_id"": ""16_6_4_10"",
  ""reasoning"": ""Despite the detected shift from playful banter to a serious demand, the utterance itself is a polite, functional request with neutral valence and low arousal, lacking any lexical or pragmatic markers of strong emotion. The closest alternative, a negative emotion like frustration, is precluded by the Sentiment Analyzer's neutral valence report and the absence of confrontational or distressed language in the utterance."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.95,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Character Profiler"", ""Sentiment Analyst"", ""Social Dynamics""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_7_4_10,Monica,"Okay, first there is a Chilean Sea Bass prepared with a Mango relish on a bagWhy is nobody writing these down?","{
  ""recognition_id"": ""16_7_4_10"",
  ""reasoning"": ""The Sentiment Analyst confirms negative valence, ruling out joy, neutral, and surprise; the Emotional Shift Agent detects a pivot to heightened frustration triggered by the waiters' inaction, which is present-focused and confrontational, aligning with anger rather than sadness (no past-tense resignation) or fear (no explicit threat)."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Sentiment Analyst"", ""Social Dynamics Expert"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",neutral
16,16_8_4_10,The Waiter,Because we can remember them.,"{
  ""recognition_id"": ""16_8_4_10"",
  ""reasoning"": ""The Sentiment Analyzer confirms neutral valence and low arousal, and multiple agents (Character Profiler, Social Dynamics) classify the utterance as a factual, mundane statement. Although the Emotional Shift Agent detected a pivot from Monica's frustration to the Waiter's calm rebuttal, the speaker's emotional state remains informational and unemotional, not meeting the criteria for Surprise or any other emotion."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.95,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Character Profiler"", ""Social Dynamics""],
    ""dissenting_agents"": [""Emotional Shift Detector""]
  }
}",neutral
16,16_9_4_10,Monica,Because your all gonna make up fake specials and make me cook them like you did the other night?,"```json
{
  ""recognition_id"": ""16_9_4_10"",
  ""reasoning"": ""The Sentiment Analyzer's Negative Valence restricts options to Anger, Sadness, Fear, or Disgust. The Emotional Shift Agent's [SHIFT: TRUE] pivots to Monica's past grievance, with high-arousal confrontation aligning with Anger's present-focused injustice response. Sadness is ruled out due to active accusation (not resignation), and Fear fails the threat validation gate."",
  ""predicted_emotion"": ""anger"",
  ""confidence"": 0.92,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Character Profiler"", ""Sentiment Analyst"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}
```",anger
18,18_0_6_1,Rachel,"Okay now Joey, y'know that since you're returning all of this stuff right after the audition you're gonna have to wear underwear?","{
  ""recognition_id"": ""18_0_6_1"",
  ""reasoning"": ""The Sentiment Analyst reports neutral valence and moderate arousal, aligning with the Neutral emotion's low arousal and neutral valence profile—despite the playful context, the linguistic foundation does not support a high-arousal or positively valenced label like Joy. No emotional shift occurred, maintaining the scene's stable playful baseline."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Sentiment Analyst"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",neutral
18,18_1_6_1,Joey,"All right, then you'd better show me some of that too then.","```json
{
  ""recognition_id"": ""18_1_6_1"",
  ""reasoning"": ""The utterance is a playful, flirtatious retort within a continuous banter, exhibiting positive valence and moderate arousal consistent with joy; the aggressive linguistic tone reported by the Sentiment Analyst is part of the teasing dynamic rather than genuine anger, and no novelty or unexpected trigger was detected to indicate surprise."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst""]
  }
}
```",neutral
18,18_2_6_1,Rachel,"Okay, it's missing something. Ooh, I know! Umm, okay.","{
  ""recognition_id"": ""18_2_6_1"",
  ""reasoning"": ""The utterance exhibits a neutral-to-positive valence with a high-arousal peak during sudden realization ('Ooh, I know!'), aligning with surprise from a novel internal insight. The emotional shift away from playful banter to self-focused problem-solving confirms a pivot to unexpectedness rather than sustained joy or neutral information transfer."",
  ""predicted_emotion"": ""surprise"",
  ""confidence"": 0.8,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Character Profiler"", ""Social Dynamics""]
  }
}",neutral
19,19_0_1_1,Joey,Really? A purse?,,surprise
20,20_0_5_13,Rachel,It's not a purse! It's a shoulder bag.,"{
  ""recognition_id"": ""20_0_5_13"",
  ""reasoning"": ""The Emotional Shift Agent reported no shift, maintaining the playful baseline established by the Context Historian, and most agents (Character Profiler, Social Dynamics) aligned with a positive, bantering intent—overriding the Sentiment Analyst's latent negative reading as playful indignation rather than true anger. Thus, joy is selected over anger because the correction is delivered within a lighthearted friendship dynamic, not as a confrontational boundary violation."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst""]
  }
}",anger
20,20_1_5_13,Joey,It looks like a women's purse.,"{
  ""recognition_id"": ""20_1_5_13"",
  ""reasoning"": ""The Sentiment Analyzer reports neutral valence and low arousal, mandating Neutral or Surprise per the valence pre-filter; the utterance is a simple factual observation with no high-arousal or unexpected elements, ruling out Surprise. While contextual agents suggest playful intent, the literal text is a straightforward information transfer, and with no emotional shift detected, Occam's Razor favors Neutral over Joy, which would require positive valence and higher arousal."",
  ""predicted_emotion"": ""neutral"",
  ""confidence"": 0.7,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst""],
    ""dissenting_agents"": [""Context Historian"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""]
  }
}",neutral
20,20_2_5_13,Rachel,"No Joey, look. Trust me, all the men are wearing them in the spring catalog. Look.  See look,","```json
{
  ""recognition_id"": ""20_2_5_13"",
  ""reasoning"": ""The valence pre-filter confirms positive emotional context from multiple agents, restricting the choice to joy or surprise. With no detected emotional shift and a maintained playful baseline, joy is selected over surprise because the speaker's insistent persuasion represents affiliative engagement rather than reaction to novelty."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.75,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst""]
  }
}
```",neutral
20,20_3_5_13,Joey,"See look,",,neutral
20,20_4_5_13,Rachel,Exactly! Unisex!,"{
  ""recognition_id"": ""20_4_5_13"",
  ""reasoning"": ""The Sentiment Analyst's positive valence report restricts the classification to joy or surprise. The Emotional Shift Agent reports no shift, indicating continuity within the established playful, flirtatious baseline described by the Context Historian. The utterance is a direct, enthusiastic affirmation ('Exactly!') of a familiar concept ('Unisex!') within a playful exchange, aligning more with celebratory, positive engagement (joy) than a reaction to a novel, unexpected event (surprise)."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.9,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Sentiment Analyst"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}",neutral
20,20_5_5_13,Joey,Maybe you need sex.,"```json
{
  ""recognition_id"": ""20_5_5_13"",
  ""reasoning"": ""The valence pre-filter resolves as POSITIVE based on contextual consensus (playful/flirtatious scene), limiting candidates to Joy or Surprise. The detected emotional pivot to novel, provocative wordplay makes Surprise the better fit over Joy, which would imply continuous celebration rather than a sudden playful twist."",
  ""predicted_emotion"": ""surprise"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst""]
  }
}
```",neutral
20,20_6_5_13,Rachel,No! No Joey! U-N-I-sex.,"```json
{
  ""recognition_id"": ""20_6_5_13"",
  ""reasoning"": ""The utterance's high arousal and negative valence initially suggest Anger, but contextual consensus on playful banter overrides this. Shift continuity (FALSE) and in-character exaggeration confirm the emotion operates within the scene's positive framework, favoring Joy over Anger."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.85,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Context Historian"", ""Character Profiler"", ""Social Dynamics"", ""Emotional Shift Detector""],
    ""dissenting_agents"": [""Sentiment Analyst""]
  }
}
```",joy
20,20_7_5_13,Joey,"Well, I ain't gonna say no to that.","```json
{
  ""recognition_id"": ""20_7_5_13"",
  ""reasoning"": ""The Sentiment Analyzer's positive valence filter restricts the emotion to Joy or Surprise, and with the Emotion Shift Agent confirming no pivot ([SHIFT: FALSE]), the playful baseline remains continuous rather than novel-triggered. Joy best captures the enthusiastic, affiliative agreement in this lighthearted flirtatious exchange, while Surprise is ruled out due to lack of unexpectedness."",
  ""predicted_emotion"": ""joy"",
  ""confidence"": 0.9,
  ""agent_consensus"": {
    ""agreeing_agents"": [""Sentiment Analyst"", ""Social Dynamics"", ""Context Historian"", ""Emotional Shift Detector""],
    ""dissenting_agents"": []
  }
}
```",neutral
